sensor_id,timestamp,measurement_type,value
DIS060,2024-01-02T23:00:00,displacement,0.006213
SHT001,2024-01-02T23:30:00,temperature,24.85
SHT001,2024-01-02T23:30:00,humidity,50.66
SHT002,2024-01-02T23:30:00,temperature,25.78
SHT002,2024-01-02T23:30:00,humidity,62.29
SHT003,2024-01-02T23:30:00,temperature,23.09
SHT003,2024-01-02T23:30:00,humidity,58.35
SHT004,2024-01-02T23:30:00,temperature,23.81
SHT004,2024-01-02T23:30:00,humidity,77.06
SHT005,2024-01-02T23:30:00,temperature,24.8
SHT005,2024-01-02T23:30:00,humidity,59.49
SHT006,2024-01-02T23:30:00,temperature,24.37
SHT006,2024-01-02T23:30:00,humidity,56.81
SHT007,2024-01-02T23:30:00,temperature,25.78
SHT007,2024-01-02T23:30:00,humidity,52.7
SHT008,2024-01-02T23:30:00,temperature,24.68
SHT008,2024-01-02T23:30:00,humidity,44.93
SHT009,2024-01-02T23:30:00,temperature,25.7
SHT009,2024-01-02T23:30:00,humidity,62.59
SHT010,2024-01-02T23:30:00,temperature,21.67
SHT010,2024-01-02T23:30:00,humidity,66.29
SHT011,2024-01-02T23:30:00,temperature,23.99
SHT011,2024-01-02T23:30:00,humidity,74.42
SHT012,2024-01-02T23:30:00,temperature,24.39
SHT012,2024-01-02T23:30:00,humidity,73.41
SHT013,2024-01-02T23:30:00,temperature,26.92
SHT013,2024-01-02T23:30:00,humidity,48.47
SHT014,2024-01-02T23:30:00,temperature,23.44
SHT014,2024-01-02T23:30:00,humidity,76.63
SHT015,2024-01-02T23:30:00,temperature,27.62
SHT015,2024-01-02T23:30:00,humidity,50.2
SHT016,2024-01-02T23:30:00,temperature,26.56
SHT016,2024-01-02T23:30:00,humidity,53.64
SHT017,2024-01-02T23:30:00,temperature,24.12
SHT017,2024-01-02T23:30:00,humidity,74.34
SHT018,2024-01-02T23:30:00,temperature,26.49
SHT018,2024-01-02T23:30:00,humidity,48.25
SHT019,2024-01-02T23:30:00,temperature,25.29
SHT019,2024-01-02T23:30:00,humidity,71.68
SHT020,2024-01-02T23:30:00,temperature,26.18
SHT020,2024-01-02T23:30:00,humidity,59.68
SHT021,2024-01-02T23:30:00,temperature,23.44
SHT021,2024-01-02T23:30:00,humidity,60.42
SHT022,2024-01-02T23:30:00,temperature,16.08
SHT022,2024-01-02T23:30:00,humidity,61.11
SHT023,2024-01-02T23:30:00,temperature,21.95
SHT023,2024-01-02T23:30:00,humidity,48.44
SHT024,2024-01-02T23:30:00,temperature,25.98
SHT024,2024-01-02T23:30:00,humidity,62.14
SHT025,2024-01-02T23:30:00,temperature,24.5
SHT025,2024-01-02T23:30:00,humidity,59.07
SHT026,2024-01-02T23:30:00,temperature,23.13
SHT026,2024-01-02T23:30:00,humidity,42.13
SHT027,2024-01-02T23:30:00,temperature,24.72
SHT027,2024-01-02T23:30:00,humidity,65.94
SHT028,2024-01-02T23:30:00,temperature,21.73
SHT028,2024-01-02T23:30:00,humidity,54.92
SHT029,2024-01-02T23:30:00,temperature,24.6
SHT029,2024-01-02T23:30:00,humidity,58.24
SHT030,2024-01-02T23:30:00,temperature,24.98
SHT030,2024-01-02T23:30:00,humidity,60.66
SHT031,2024-01-02T23:30:00,temperature,22.03
SHT031,2024-01-02T23:30:00,humidity,64.69
SHT032,2024-01-02T23:30:00,temperature,23.61
SHT032,2024-01-02T23:30:00,humidity,66.95
SHT033,2024-01-02T23:30:00,temperature,25.41
SHT033,2024-01-02T23:30:00,humidity,63.66
SHT034,2024-01-02T23:30:00,temperature,27.91
SHT034,2024-01-02T23:30:00,humidity,64.49
SHT035,2024-01-02T23:30:00,temperature,27.27
SHT035,2024-01-02T23:30:00,humidity,75.36
SHT036,2024-01-02T23:30:00,temperature,21.32
SHT036,2024-01-02T23:30:00,humidity,53.73
SHT037,2024-01-02T23:30:00,temperature,23.42
SHT037,2024-01-02T23:30:00,humidity,73.07
SHT038,2024-01-02T23:30:00,temperature,24.9
SHT038,2024-01-02T23:30:00,humidity,52.81
SHT039,2024-01-02T23:30:00,temperature,22.05
SHT039,2024-01-02T23:30:00,humidity,67.33
SHT040,2024-01-02T23:30:00,temperature,25.99
SHT040,2024-01-02T23:30:00,humidity,45.36
SHT041,2024-01-02T23:30:00,temperature,23.19
SHT041,2024-01-02T23:30:00,humidity,40.13
SHT042,2024-01-02T23:30:00,temperature,27.48
SHT042,2024-01-02T23:30:00,humidity,60.26
SHT043,2024-01-02T23:30:00,temperature,24.48
SHT043,2024-01-02T23:30:00,humidity,45.68
SHT044,2024-01-02T23:30:00,temperature,23.09
SHT044,2024-01-02T23:30:00,humidity,66.17
SHT045,2024-01-02T23:30:00,temperature,24.1
SHT045,2024-01-02T23:30:00,humidity,54.72
SHT046,2024-01-02T23:30:00,temperature,30.0
SHT046,2024-01-02T23:30:00,humidity,43.88
SHT047,2024-01-02T23:30:00,temperature,23.07
SHT047,2024-01-02T23:30:00,humidity,51.62
SHT048,2024-01-02T23:30:00,temperature,26.66
SHT048,2024-01-02T23:30:00,humidity,62.69
SHT049,2024-01-02T23:30:00,temperature,24.75
SHT049,2024-01-02T23:30:00,humidity,48.84
SHT050,2024-01-02T23:30:00,temperature,25.76
SHT050,2024-01-02T23:30:00,humidity,41.37
SHT051,2024-01-02T23:30:00,temperature,23.94
SHT051,2024-01-02T23:30:00,humidity,54.11
SHT052,2024-01-02T23:30:00,temperature,27.61
SHT052,2024-01-02T23:30:00,humidity,65.69
SHT053,2024-01-02T23:30:00,temperature,26.65
SHT053,2024-01-02T23:30:00,humidity,61.51
SHT054,2024-01-02T23:30:00,temperature,28.76
SHT054,2024-01-02T23:30:00,humidity,67.78
SHT055,2024-01-02T23:30:00,temperature,21.84
SHT055,2024-01-02T23:30:00,humidity,55.45
SHT056,2024-01-02T23:30:00,temperature,26.86
SHT056,2024-01-02T23:30:00,humidity,62.34
SHT057,2024-01-02T23:30:00,temperature,24.89
SHT057,2024-01-02T23:30:00,humidity,63.53
SHT058,2024-01-02T23:30:00,temperature,19.27
SHT058,2024-01-02T23:30:00,humidity,64.02
SHT059,2024-01-02T23:30:00,temperature,28.4
SHT059,2024-01-02T23:30:00,humidity,67.38
SHT060,2024-01-02T23:30:00,temperature,32.98
SHT060,2024-01-02T23:30:00,humidity,64.6
SHT061,2024-01-02T23:30:00,temperature,24.56
SHT061,2024-01-02T23:30:00,humidity,75.36
SHT062,2024-01-02T23:30:00,temperature,22.35
SHT062,2024-01-02T23:30:00,humidity,55.31
SHT063,2024-01-02T23:30:00,temperature,24.75
SHT063,2024-01-02T23:30:00,humidity,51.76
SHT064,2024-01-02T23:30:00,temperature,27.02
SHT064,2024-01-02T23:30:00,humidity,68.71
SHT065,2024-01-02T23:30:00,temperature,23.55
SHT065,2024-01-02T23:30:00,humidity,63.25
SHT066,2024-01-02T23:30:00,temperature,25.9
SHT066,2024-01-02T23:30:00,humidity,63.59
SHT067,2024-01-02T23:30:00,temperature,24.23
SHT067,2024-01-02T23:30:00,humidity,52.71
SHT068,2024-01-02T23:30:00,temperature,29.21
SHT068,2024-01-02T23:30:00,humidity,52.56
SHT069,2024-01-02T23:30:00,temperature,23.98
SHT069,2024-01-02T23:30:00,humidity,69.84
SHT070,2024-01-02T23:30:00,temperature,24.9
SHT070,2024-01-02T23:30:00,humidity,82.64
SHT071,2024-01-02T23:30:00,temperature,22.11
SHT071,2024-01-02T23:30:00,humidity,52.05
SHT072,2024-01-02T23:30:00,temperature,24.29
SHT072,2024-01-02T23:30:00,humidity,68.61
SHT073,2024-01-02T23:30:00,temperature,25.23
SHT073,2024-01-02T23:30:00,humidity,65.49
SHT074,2024-01-02T23:30:00,temperature,29.84
SHT074,2024-01-02T23:30:00,humidity,38.55
SHT075,2024-01-02T23:30:00,temperature,19.94
SHT075,2024-01-02T23:30:00,humidity,53.68
SHT076,2024-01-02T23:30:00,temperature,24.51
SHT076,2024-01-02T23:30:00,humidity,46.8
SHT077,2024-01-02T23:30:00,temperature,28.95
SHT077,2024-01-02T23:30:00,humidity,61.26
SHT078,2024-01-02T23:30:00,temperature,28.85
SHT078,2024-01-02T23:30:00,humidity,58.96
SHT079,2024-01-02T23:30:00,temperature,24.68
SHT079,2024-01-02T23:30:00,humidity,49.69
SHT080,2024-01-02T23:30:00,temperature,24.92
SHT080,2024-01-02T23:30:00,humidity,71.61
SHT081,2024-01-02T23:30:00,temperature,26.71
SHT081,2024-01-02T23:30:00,humidity,66.43
SHT082,2024-01-02T23:30:00,temperature,23.59
SHT082,2024-01-02T23:30:00,humidity,50.66
SHT083,2024-01-02T23:30:00,temperature,23.17
SHT083,2024-01-02T23:30:00,humidity,64.72
SHT084,2024-01-02T23:30:00,temperature,21.79
SHT084,2024-01-02T23:30:00,humidity,57.72
SHT085,2024-01-02T23:30:00,temperature,22.66
SHT085,2024-01-02T23:30:00,humidity,50.37
SHT086,2024-01-02T23:30:00,temperature,27.62
SHT086,2024-01-02T23:30:00,humidity,60.64
SHT087,2024-01-02T23:30:00,temperature,28.15
SHT087,2024-01-02T23:30:00,humidity,56.56
SHT088,2024-01-02T23:30:00,temperature,28.04
SHT088,2024-01-02T23:30:00,humidity,67.05
SHT089,2024-01-02T23:30:00,temperature,22.66
SHT089,2024-01-02T23:30:00,humidity,70.35
SHT090,2024-01-02T23:30:00,temperature,22.71
SHT090,2024-01-02T23:30:00,humidity,73.55
SHT091,2024-01-02T23:30:00,temperature,29.47
SHT091,2024-01-02T23:30:00,humidity,62.93
SHT092,2024-01-02T23:30:00,temperature,24.7
SHT092,2024-01-02T23:30:00,humidity,49.69
SHT093,2024-01-02T23:30:00,temperature,31.53
SHT093,2024-01-02T23:30:00,humidity,45.98
SHT094,2024-01-02T23:30:00,temperature,20.89
SHT094,2024-01-02T23:30:00,humidity,52.58
SHT095,2024-01-02T23:30:00,temperature,26.31
SHT095,2024-01-02T23:30:00,humidity,35.88
SHT096,2024-01-02T23:30:00,temperature,22.39
SHT096,2024-01-02T23:30:00,humidity,58.63
SHT097,2024-01-02T23:30:00,temperature,30.27
SHT097,2024-01-02T23:30:00,humidity,56.56
SHT098,2024-01-02T23:30:00,temperature,24.27
SHT098,2024-01-02T23:30:00,humidity,72.87
SHT099,2024-01-02T23:30:00,temperature,24.33
SHT099,2024-01-02T23:30:00,humidity,45.31
SHT100,2024-01-02T23:30:00,temperature,26.33
SHT100,2024-01-02T23:30:00,humidity,41.94
SHT101,2024-01-02T23:30:00,temperature,25.13
SHT101,2024-01-02T23:30:00,humidity,69.18
SHT102,2024-01-02T23:30:00,temperature,23.71
SHT102,2024-01-02T23:30:00,humidity,54.53
SHT103,2024-01-02T23:30:00,temperature,28.09
SHT103,2024-01-02T23:30:00,humidity,58.84
SHT104,2024-01-02T23:30:00,temperature,23.58
SHT104,2024-01-02T23:30:00,humidity,61.6
SHT105,2024-01-02T23:30:00,temperature,29.72
SHT105,2024-01-02T23:30:00,humidity,53.46
SHT106,2024-01-02T23:30:00,temperature,24.74
SHT106,2024-01-02T23:30:00,humidity,39.68
SHT107,2024-01-02T23:30:00,temperature,28.59
SHT107,2024-01-02T23:30:00,humidity,51.83
SHT108,2024-01-02T23:30:00,temperature,25.85
SHT108,2024-01-02T23:30:00,humidity,76.36
SHT109,2024-01-02T23:30:00,temperature,25.47
SHT109,2024-01-02T23:30:00,humidity,73.48
SHT110,2024-01-02T23:30:00,temperature,28.23
SHT110,2024-01-02T23:30:00,humidity,63.99
SHT111,2024-01-02T23:30:00,temperature,18.25
SHT111,2024-01-02T23:30:00,humidity,35.76
SHT112,2024-01-02T23:30:00,temperature,28.87
SHT112,2024-01-02T23:30:00,humidity,63.86
SHT113,2024-01-02T23:30:00,temperature,26.01
SHT113,2024-01-02T23:30:00,humidity,55.39
SHT114,2024-01-02T23:30:00,temperature,23.79
SHT114,2024-01-02T23:30:00,humidity,58.07
SHT115,2024-01-02T23:30:00,temperature,23.66
SHT115,2024-01-02T23:30:00,humidity,63.69
SHT116,2024-01-02T23:30:00,temperature,27.07
SHT116,2024-01-02T23:30:00,humidity,50.43
SHT117,2024-01-02T23:30:00,temperature,27.38
SHT117,2024-01-02T23:30:00,humidity,61.22
SHT118,2024-01-02T23:30:00,temperature,24.69
SHT118,2024-01-02T23:30:00,humidity,62.5
SHT119,2024-01-02T23:30:00,temperature,21.8
SHT119,2024-01-02T23:30:00,humidity,53.55
SHT120,2024-01-02T23:30:00,temperature,17.97
SHT120,2024-01-02T23:30:00,humidity,63.38
SHT121,2024-01-02T23:30:00,temperature,24.89
SHT121,2024-01-02T23:30:00,humidity,58.38
SHT122,2024-01-02T23:30:00,temperature,24.42
SHT122,2024-01-02T23:30:00,humidity,64.09
SHT123,2024-01-02T23:30:00,temperature,22.95
SHT123,2024-01-02T23:30:00,humidity,62.5
SHT124,2024-01-02T23:30:00,temperature,28.15
SHT124,2024-01-02T23:30:00,humidity,41.15
SHT125,2024-01-02T23:30:00,temperature,24.23
SHT125,2024-01-02T23:30:00,humidity,51.73
SHT126,2024-01-02T23:30:00,temperature,28.31
SHT126,2024-01-02T23:30:00,humidity,63.98
SHT127,2024-01-02T23:30:00,temperature,27.18
SHT127,2024-01-02T23:30:00,humidity,67.28
SHT128,2024-01-02T23:30:00,temperature,30.14
SHT128,2024-01-02T23:30:00,humidity,63.24
SHT129,2024-01-02T23:30:00,temperature,22.43
SHT129,2024-01-02T23:30:00,humidity,64.38
SHT130,2024-01-02T23:30:00,temperature,23.73
SHT130,2024-01-02T23:30:00,humidity,63.85
SHT131,2024-01-02T23:30:00,temperature,25.08
SHT131,2024-01-02T23:30:00,humidity,51.31
SHT132,2024-01-02T23:30:00,temperature,24.35
SHT132,2024-01-02T23:30:00,humidity,42.87
SHT133,2024-01-02T23:30:00,temperature,23.93
SHT133,2024-01-02T23:30:00,humidity,58.3
SHT134,2024-01-02T23:30:00,temperature,21.15
SHT134,2024-01-02T23:30:00,humidity,55.4
SHT135,2024-01-02T23:30:00,temperature,30.74
SHT135,2024-01-02T23:30:00,humidity,65.22
SHT136,2024-01-02T23:30:00,temperature,21.06
SHT136,2024-01-02T23:30:00,humidity,55.81
SHT137,2024-01-02T23:30:00,temperature,21.89
SHT137,2024-01-02T23:30:00,humidity,68.49
SHT138,2024-01-02T23:30:00,temperature,22.54
SHT138,2024-01-02T23:30:00,humidity,55.08
SHT139,2024-01-02T23:30:00,temperature,27.9
SHT139,2024-01-02T23:30:00,humidity,63.3
SHT140,2024-01-02T23:30:00,temperature,24.49
SHT140,2024-01-02T23:30:00,humidity,60.3
SHT141,2024-01-02T23:30:00,temperature,22.83
SHT141,2024-01-02T23:30:00,humidity,75.44
SHT142,2024-01-02T23:30:00,temperature,21.89
SHT142,2024-01-02T23:30:00,humidity,64.07
SHT143,2024-01-02T23:30:00,temperature,26.81
SHT143,2024-01-02T23:30:00,humidity,76.32
SHT144,2024-01-02T23:30:00,temperature,24.48
SHT144,2024-01-02T23:30:00,humidity,49.5
SHT145,2024-01-02T23:30:00,temperature,26.06
SHT145,2024-01-02T23:30:00,humidity,51.06
SHT146,2024-01-02T23:30:00,temperature,22.84
SHT146,2024-01-02T23:30:00,humidity,46.65
SHT147,2024-01-02T23:30:00,temperature,22.57
SHT147,2024-01-02T23:30:00,humidity,57.72
SHT148,2024-01-02T23:30:00,temperature,21.81
SHT148,2024-01-02T23:30:00,humidity,54.46
SHT149,2024-01-02T23:30:00,temperature,27.03
SHT149,2024-01-02T23:30:00,humidity,62.74
SHT150,2024-01-02T23:30:00,temperature,27.46
SHT150,2024-01-02T23:30:00,humidity,67.37
VIB001,2024-01-02T23:30:00,vibration,0.1749
VIB002,2024-01-02T23:30:00,vibration,-0.3085
VIB003,2024-01-02T23:30:00,vibration,-0.0263
VIB004,2024-01-02T23:30:00,vibration,-0.7288
VIB005,2024-01-02T23:30:00,vibration,-1.0837
VIB006,2024-01-02T23:30:00,vibration,0.8481
VIB007,2024-01-02T23:30:00,vibration,0.7423
VIB008,2024-01-02T23:30:00,vibration,0.3561
VIB009,2024-01-02T23:30:00,vibration,-0.201
VIB010,2024-01-02T23:30:00,vibration,0.2467
VIB011,2024-01-02T23:30:00,vibration,0.903
VIB012,2024-01-02T23:30:00,vibration,-1.2262
VIB013,2024-01-02T23:30:00,vibration,-0.159
VIB014,2024-01-02T23:30:00,vibration,1.2115
VIB015,2024-01-02T23:30:00,vibration,0.1365
VIB016,2024-01-02T23:30:00,vibration,0.7723
VIB017,2024-01-02T23:30:00,vibration,1.6903
VIB018,2024-01-02T23:30:00,vibration,1.2221
VIB019,2024-01-02T23:30:00,vibration,-1.2372
VIB020,2024-01-02T23:30:00,vibration,1.1286
VIB021,2024-01-02T23:30:00,vibration,0.3873
VIB022,2024-01-02T23:30:00,vibration,1.0876
VIB023,2024-01-02T23:30:00,vibration,-2.6055
VIB024,2024-01-02T23:30:00,vibration,0.7147
VIB025,2024-01-02T23:30:00,vibration,0.345
VIB026,2024-01-02T23:30:00,vibration,0.4345
VIB027,2024-01-02T23:30:00,vibration,-1.108
VIB028,2024-01-02T23:30:00,vibration,0.2845
VIB029,2024-01-02T23:30:00,vibration,0.6467
VIB030,2024-01-02T23:30:00,vibration,1.5619
VIB031,2024-01-02T23:30:00,vibration,0.493
VIB032,2024-01-02T23:30:00,vibration,0.5958
VIB033,2024-01-02T23:30:00,vibration,0.0102
VIB034,2024-01-02T23:30:00,vibration,-1.3188
VIB035,2024-01-02T23:30:00,vibration,0.7436
VIB036,2024-01-02T23:30:00,vibration,0.0467
VIB037,2024-01-02T23:30:00,vibration,1.3839
VIB038,2024-01-02T23:30:00,vibration,-0.708
VIB039,2024-01-02T23:30:00,vibration,0.6021
VIB040,2024-01-02T23:30:00,vibration,-0.1702
VIB041,2024-01-02T23:30:00,vibration,1.3306
VIB042,2024-01-02T23:30:00,vibration,-0.6095
VIB043,2024-01-02T23:30:00,vibration,0.1708
VIB044,2024-01-02T23:30:00,vibration,-0.1671
VIB045,2024-01-02T23:30:00,vibration,1.199
VIB046,2024-01-02T23:30:00,vibration,0.4695
VIB047,2024-01-02T23:30:00,vibration,-1.8116
VIB048,2024-01-02T23:30:00,vibration,-0.9671
VIB049,2024-01-02T23:30:00,vibration,-2.3175
VIB050,2024-01-02T23:30:00,vibration,0.6761
VIB051,2024-01-02T23:30:00,vibration,-2.74
VIB052,2024-01-02T23:30:00,vibration,0.5589
VIB053,2024-01-02T23:30:00,vibration,-0.2952
VIB054,2024-01-02T23:30:00,vibration,1.222
VIB055,2024-01-02T23:30:00,vibration,-0.9274
VIB056,2024-01-02T23:30:00,vibration,-0.492
VIB057,2024-01-02T23:30:00,vibration,0.1505
VIB058,2024-01-02T23:30:00,vibration,-1.0848
VIB059,2024-01-02T23:30:00,vibration,-0.0577
VIB060,2024-01-02T23:30:00,vibration,-0.9679
VIB061,2024-01-02T23:30:00,vibration,0.5762
VIB062,2024-01-02T23:30:00,vibration,0.7055
VIB063,2024-01-02T23:30:00,vibration,1.0016
VIB064,2024-01-02T23:30:00,vibration,-1.0413
VIB065,2024-01-02T23:30:00,vibration,0.8902
VIB066,2024-01-02T23:30:00,vibration,-1.5125
VIB067,2024-01-02T23:30:00,vibration,-1.2588
VIB068,2024-01-02T23:30:00,vibration,0.2837
VIB069,2024-01-02T23:30:00,vibration,-1.32
VIB070,2024-01-02T23:30:00,vibration,1.1574
VIB071,2024-01-02T23:30:00,vibration,0.837
VIB072,2024-01-02T23:30:00,vibration,2.2483
VIB073,2024-01-02T23:30:00,vibration,-0.4311
VIB074,2024-01-02T23:30:00,vibration,0.5158
VIB075,2024-01-02T23:30:00,vibration,0.1018
VIB076,2024-01-02T23:30:00,vibration,-0.1
VIB077,2024-01-02T23:30:00,vibration,1.461
VIB078,2024-01-02T23:30:00,vibration,-0.2875
VIB079,2024-01-02T23:30:00,vibration,0.0542
VIB080,2024-01-02T23:30:00,vibration,0.5619
DIS001,2024-01-02T23:30:00,displacement,0.004837
DIS002,2024-01-02T23:30:00,displacement,-0.003277
DIS003,2024-01-02T23:30:00,displacement,0.005197
DIS004,2024-01-02T23:30:00,displacement,0.003488
DIS005,2024-01-02T23:30:00,displacement,0.000363
DIS006,2024-01-02T23:30:00,displacement,-0.001861
DIS007,2024-01-02T23:30:00,displacement,0.007028
DIS008,2024-01-02T23:30:00,displacement,0.006854
DIS009,2024-01-02T23:30:00,displacement,-0.004717
DIS010,2024-01-02T23:30:00,displacement,-0.006845
DIS011,2024-01-02T23:30:00,displacement,0.000157
DIS012,2024-01-02T23:30:00,displacement,-0.005838
DIS013,2024-01-02T23:30:00,displacement,-0.003455
DIS014,2024-01-02T23:30:00,displacement,-0.005794
DIS015,2024-01-02T23:30:00,displacement,0.004904
DIS016,2024-01-02T23:30:00,displacement,-0.003735
DIS017,2024-01-02T23:30:00,displacement,-0.001865
DIS018,2024-01-02T23:30:00,displacement,0.003489
DIS019,2024-01-02T23:30:00,displacement,0.005815
DIS020,2024-01-02T23:30:00,displacement,-0.002275
DIS021,2024-01-02T23:30:00,displacement,0.004004
DIS022,2024-01-02T23:30:00,displacement,0.004969
DIS023,2024-01-02T23:30:00,displacement,-0.005148
DIS024,2024-01-02T23:30:00,displacement,0.005276
DIS025,2024-01-02T23:30:00,displacement,0.003155
DIS026,2024-01-02T23:30:00,displacement,-0.005606
DIS027,2024-01-02T23:30:00,displacement,0.001291
DIS028,2024-01-02T23:30:00,displacement,-0.005739
DIS029,2024-01-02T23:30:00,displacement,-0.002936
DIS030,2024-01-02T23:30:00,displacement,-0.001569
DIS031,2024-01-02T23:30:00,displacement,0.004616
DIS032,2024-01-02T23:30:00,displacement,0.001239
DIS033,2024-01-02T23:30:00,displacement,0.00188
DIS034,2024-01-02T23:30:00,displacement,-0.002893
DIS035,2024-01-02T23:30:00,displacement,-0.00093
DIS036,2024-01-02T23:30:00,displacement,-0.00733
DIS037,2024-01-02T23:30:00,displacement,0.002366
DIS038,2024-01-02T23:30:00,displacement,0.001413
DIS039,2024-01-02T23:30:00,displacement,0.00447
DIS040,2024-01-02T23:30:00,displacement,0.003776
DIS041,2024-01-02T23:30:00,displacement,-0.010359
DIS042,2024-01-02T23:30:00,displacement,-0.003439
DIS043,2024-01-02T23:30:00,displacement,0.010966
DIS044,2024-01-02T23:30:00,displacement,0.000569
DIS045,2024-01-02T23:30:00,displacement,0.007372
DIS046,2024-01-02T23:30:00,displacement,5.9e-05
DIS047,2024-01-02T23:30:00,displacement,-0.001673
DIS048,2024-01-02T23:30:00,displacement,-0.005525
DIS049,2024-01-02T23:30:00,displacement,0.000974
DIS050,2024-01-02T23:30:00,displacement,-0.002462
DIS051,2024-01-02T23:30:00,displacement,0.003815
DIS052,2024-01-02T23:30:00,displacement,0.005858
DIS053,2024-01-02T23:30:00,displacement,-0.004551
DIS054,2024-01-02T23:30:00,displacement,-0.004068
DIS055,2024-01-02T23:30:00,displacement,1.2e-05
DIS056,2024-01-02T23:30:00,displacement,-0.002279
DIS057,2024-01-02T23:30:00,displacement,-0.000467
DIS058,2024-01-02T23:30:00,displacement,0.000492
DIS059,2024-01-02T23:30:00,displacement,0.007903
DIS060,2024-01-02T23:30:00,displacement,0.003349
SHT001,2024-01-03T00:00:00,temperature,29.28
SHT001,2024-01-03T00:00:00,humidity,50.7
SHT002,2024-01-03T00:00:00,temperature,26.92
SHT002,2024-01-03T00:00:00,humidity,75.08
SHT003,2024-01-03T00:00:00,temperature,24.87
SHT003,2024-01-03T00:00:00,humidity,60.43
SHT004,2024-01-03T00:00:00,temperature,23.91
SHT004,2024-01-03T00:00:00,humidity,63.1
SHT005,2024-01-03T00:00:00,temperature,20.24
SHT005,2024-01-03T00:00:00,humidity,65.88
SHT006,2024-01-03T00:00:00,temperature,24.98
SHT006,2024-01-03T00:00:00,humidity,43.83
SHT007,2024-01-03T00:00:00,temperature,27.14
SHT007,2024-01-03T00:00:00,humidity,72.63
SHT008,2024-01-03T00:00:00,temperature,24.57
SHT008,2024-01-03T00:00:00,humidity,60.72
SHT009,2024-01-03T00:00:00,temperature,20.89
SHT009,2024-01-03T00:00:00,humidity,47.51
SHT010,2024-01-03T00:00:00,temperature,25.67
SHT010,2024-01-03T00:00:00,humidity,43.3
SHT011,2024-01-03T00:00:00,temperature,22.96
SHT011,2024-01-03T00:00:00,humidity,46.83
SHT012,2024-01-03T00:00:00,temperature,23.75
SHT012,2024-01-03T00:00:00,humidity,68.46
SHT013,2024-01-03T00:00:00,temperature,24.55
SHT013,2024-01-03T00:00:00,humidity,68.85
SHT014,2024-01-03T00:00:00,temperature,24.54
SHT014,2024-01-03T00:00:00,humidity,68.55
SHT015,2024-01-03T00:00:00,temperature,23.46
SHT015,2024-01-03T00:00:00,humidity,73.92
SHT016,2024-01-03T00:00:00,temperature,23.43
SHT016,2024-01-03T00:00:00,humidity,61.41
SHT017,2024-01-03T00:00:00,temperature,20.06
SHT017,2024-01-03T00:00:00,humidity,68.85
SHT018,2024-01-03T00:00:00,temperature,20.44
SHT018,2024-01-03T00:00:00,humidity,68.84
SHT019,2024-01-03T00:00:00,temperature,23.21
SHT019,2024-01-03T00:00:00,humidity,48.12
SHT020,2024-01-03T00:00:00,temperature,25.39
SHT020,2024-01-03T00:00:00,humidity,50.51
SHT021,2024-01-03T00:00:00,temperature,27.06
SHT021,2024-01-03T00:00:00,humidity,55.94
SHT022,2024-01-03T00:00:00,temperature,24.75
SHT022,2024-01-03T00:00:00,humidity,57.35
