task_id,timestamp,progress,progress_rate,progress_accel,quality_score
581,2024-11-29T00:00:00,0.4375,0.1101,-0.0076,0.8322
581,2024-12-06T00:00:00,0.875,0.1137,-0.0036,0.9471
581,2024-12-08T00:00:00,1.0,0.1801,-0.0031,0.8977
582,2024-05-31T00:00:00,0.0,0.0598,-0.0016,0.9225
582,2024-06-07T00:00:00,1.0,0.1499,-0.0013,0.829
583,2024-02-12T00:00:00,0.0,0.053,0.0048,0.8611
583,2024-02-19T00:00:00,0.4375,0.0544,-0.0016,0.9755
583,2024-02-26T00:00:00,0.875,0.1617,-0.0029,0.9228
583,2024-02-28T00:00:00,1.0,0.1623,0.0075,0.8225
584,2024-01-17T00:00:00,0.0,0.0286,-0.01,0.8661
584,2024-01-24T00:00:00,1.0,0.1713,-0.0028,0.8346
585,2024-04-07T00:00:00,0.0,0.0545,0.0013,0.8491
585,2024-04-14T00:00:00,0.5833,0.0982,0.0008,0.9373
585,2024-04-19T00:00:00,1.0,0.137,-0.004,0.9956
586,2024-01-22T00:00:00,0.0,0.0445,0.0012,0.9324
586,2024-01-29T00:00:00,0.875,0.1018,-0.0001,0.8177
586,2024-01-30T00:00:00,1.0,0.1474,0.0069,0.8501
587,2024-04-07T00:00:00,0.0,0.0167,0.0094,0.8426
587,2024-04-14T00:00:00,0.4375,0.0638,0.0081,0.8407
587,2024-04-21T00:00:00,0.875,0.1704,0.0014,0.9642
587,2024-04-23T00:00:00,1.0,0.1537,0.0054,0.8541
588,2024-03-26T00:00:00,0.0,0.0377,-0.0106,0.9486
588,2024-04-02T00:00:00,0.5385,0.1122,-0.005,0.8126
588,2024-04-08T00:00:00,1.0,0.1556,0.0084,0.8931
589,2024-10-20T00:00:00,0.0,0.0368,-0.0047,0.9625
589,2024-10-27T00:00:00,0.5,0.0844,-0.0019,0.9521
589,2024-11-03T00:00:00,1.0,0.1627,-0.0017,0.8651
590,2024-11-14T00:00:00,0.0,0.0793,-0.0056,0.8895
590,2024-11-21T00:00:00,0.7778,0.0977,0.0059,0.8763
590,2024-11-23T00:00:00,1.0,0.136,0.0033,0.8287
591,2024-06-02T00:00:00,0.0,0.0627,-0.0018,0.8397
591,2024-06-09T00:00:00,0.7,0.1002,-0.0034,0.8778
591,2024-06-12T00:00:00,1.0,0.126,0.0015,0.8388
592,2024-08-01T00:00:00,0.0,0.0027,0.0096,0.9099
592,2024-08-08T00:00:00,0.7,0.1602,-0.0052,0.924
592,2024-08-11T00:00:00,1.0,0.1679,-0.0009,0.8278
593,2024-03-19T00:00:00,0.0,0.0447,0.0031,0.9294
593,2024-03-26T00:00:00,0.6364,0.1136,0.0045,0.9425
593,2024-03-30T00:00:00,1.0,0.1395,-0.0076,0.9095
594,2024-06-16T00:00:00,0.0,0.0351,0.0007,0.9673
594,2024-06-23T00:00:00,0.4118,0.0999,0.0065,0.8494
594,2024-06-30T00:00:00,0.8235,0.1541,0.0084,0.9032
594,2024-07-03T00:00:00,1.0,0.1964,-0.0043,0.8681
595,2024-09-04T00:00:00,0.0,0.063,0.0003,0.8629
595,2024-09-11T00:00:00,0.875,0.1499,0.0018,0.8707
595,2024-09-12T00:00:00,1.0,0.1538,0.0038,0.8696
596,2024-04-06T00:00:00,0.0,0.0603,-0.0043,0.8663
596,2024-04-13T00:00:00,0.3889,0.1111,0.0031,0.8057
596,2024-04-20T00:00:00,0.7778,0.1203,0.0024,0.9069
596,2024-04-24T00:00:00,1.0,0.1624,0.0006,0.8934
597,2024-06-15T00:00:00,0.0,0.0467,0.0055,0.9347
597,2024-06-22T00:00:00,0.5833,0.1164,0.0004,0.8726
597,2024-06-27T00:00:00,1.0,0.1439,0.0053,0.9485
598,2024-06-26T00:00:00,0.0,0.037,0.0005,0.9249
598,2024-07-03T00:00:00,0.4118,0.0998,0.0021,0.8444
598,2024-07-10T00:00:00,0.8235,0.1089,0.0059,0.9755
598,2024-07-13T00:00:00,1.0,0.1204,-0.0001,0.9407
599,2024-09-23T00:00:00,0.0,0.0059,-0.0054,0.8954
599,2024-09-30T00:00:00,0.7778,0.1158,0.001,0.9735
599,2024-10-02T00:00:00,1.0,0.1329,0.0003,0.8828
600,2024-10-23T00:00:00,0.0,0.0527,0.0,1.0
600,2024-10-30T00:00:00,0.3889,0.1187,-0.0079,0.855
600,2024-11-06T00:00:00,0.7778,0.1122,-0.0062,0.8316
600,2024-11-10T00:00:00,1.0,0.1464,-0.0037,0.8555
601,2024-02-24T00:00:00,0.0,0.0904,-0.0034,0.8778
601,2024-03-02T00:00:00,0.5,0.1148,-0.0022,0.8417
601,2024-03-09T00:00:00,1.0,0.1448,0.01,0.8759
602,2024-11-11T00:00:00,0.0,0.0318,0.0021,0.8847
602,2024-11-18T00:00:00,0.4375,0.1485,-0.0039,0.9867
602,2024-11-25T00:00:00,0.875,0.1608,-0.0019,0.8998
602,2024-11-27T00:00:00,1.0,0.1294,-0.0027,0.8806
603,2024-09-19T00:00:00,0.0,0.0532,-0.0071,0.9156
603,2024-09-26T00:00:00,0.875,0.1346,0.002,0.9274
603,2024-09-27T00:00:00,1.0,0.1455,0.0024,0.8956
604,2024-10-09T00:00:00,0.0,0.0649,0.0016,0.9091
604,2024-10-16T00:00:00,0.7778,0.1257,0.0065,0.9203
604,2024-10-18T00:00:00,1.0,0.1236,-0.0024,0.8886
605,2024-08-07T00:00:00,0.0,0.05,0.0009,0.8528
605,2024-08-14T00:00:00,1.0,0.1486,-0.0016,0.9542
606,2024-04-10T00:00:00,0.0,0.0301,-0.0001,0.8657
606,2024-04-17T00:00:00,0.5,0.1373,0.0063,0.8179
606,2024-04-24T00:00:00,1.0,0.1341,0.0044,0.9229
607,2024-09-02T00:00:00,0.0,0.0585,0.001,0.9476
607,2024-09-09T00:00:00,0.5833,0.124,-0.0015,0.84
607,2024-09-14T00:00:00,1.0,0.1162,-0.0005,0.808
608,2024-10-28T00:00:00,0.0,0.055,-0.0015,0.9972
608,2024-11-04T00:00:00,0.4118,0.098,-0.0001,0.8192
608,2024-11-11T00:00:00,0.8235,0.1071,0.0034,0.8843
608,2024-11-14T00:00:00,1.0,0.2007,-0.0004,0.9084
609,2024-01-21T00:00:00,0.0,0.0237,0.0047,0.8537
609,2024-01-28T00:00:00,0.3684,0.0973,0.0041,0.9048
609,2024-02-04T00:00:00,0.7368,0.1588,-0.0031,0.9838
609,2024-02-09T00:00:00,1.0,0.1246,0.004,0.8929
610,2024-04-11T00:00:00,0.0,0.0358,-0.0083,0.887
610,2024-04-18T00:00:00,0.3889,0.0824,0.0009,0.9362
610,2024-04-25T00:00:00,0.7778,0.1116,0.0088,0.8731
610,2024-04-29T00:00:00,1.0,0.162,0.0005,0.8901
611,2024-11-20T00:00:00,0.0,0.0508,-0.0047,0.8806
611,2024-11-27T00:00:00,0.4118,0.0644,-0.0027,0.8767
611,2024-12-04T00:00:00,0.8235,0.1493,-0.0017,0.8776
611,2024-12-07T00:00:00,1.0,0.1544,0.0009,0.8704
612,2024-10-07T00:00:00,0.0,0.0579,-0.0009,0.8704
612,2024-10-14T00:00:00,0.7,0.1101,0.0047,0.8767
612,2024-10-17T00:00:00,1.0,0.1552,-0.0064,0.9558
613,2024-08-14T00:00:00,0.0,0.0383,0.002,0.8874
613,2024-08-21T00:00:00,0.6364,0.1214,0.0022,0.8928
613,2024-08-25T00:00:00,1.0,0.1127,0.0055,0.893
614,2024-05-13T00:00:00,0.0,0.0574,0.0035,0.8771
614,2024-05-20T00:00:00,0.5833,0.1187,-0.0037,0.9194
614,2024-05-25T00:00:00,1.0,0.1504,-0.0021,0.9023
615,2024-07-31T00:00:00,0.0,0.0289,0.0015,0.9206
615,2024-08-07T00:00:00,0.875,0.1444,0.0075,0.8953
615,2024-08-08T00:00:00,1.0,0.1495,-0.0059,0.9786
616,2024-03-16T00:00:00,0.0,0.02,0.0011,0.8693
616,2024-03-23T00:00:00,0.7778,0.129,-0.0065,0.9446
616,2024-03-25T00:00:00,1.0,0.1309,0.0058,0.8536
617,2024-08-05T00:00:00,0.0,0.0695,-0.0042,0.8693
617,2024-08-12T00:00:00,0.5,0.1,-0.0042,0.8561
617,2024-08-19T00:00:00,1.0,0.1333,0.0016,0.9
618,2024-06-28T00:00:00,0.0,0.0511,-0.0016,0.9274
618,2024-07-05T00:00:00,0.7778,0.1488,0.0029,0.8896
618,2024-07-07T00:00:00,1.0,0.1256,-0.0099,0.8968
619,2024-11-09T00:00:00,0.0,0.0101,-0.001,0.9701
619,2024-11-16T00:00:00,0.875,0.1144,-0.0064,0.9318
619,2024-11-17T00:00:00,1.0,0.0939,0.0019,0.9734
620,2024-09-29T00:00:00,0.0,0.0326,-0.0052,0.9295
620,2024-10-06T00:00:00,0.5833,0.0849,0.0041,0.8455
620,2024-10-11T00:00:00,1.0,0.1854,0.0033,0.9019
621,2024-09-28T00:00:00,0.0,0.0842,0.0052,0.9184
621,2024-10-05T00:00:00,0.7,0.0827,-0.0035,0.9543
621,2024-10-08T00:00:00,1.0,0.124,-0.0038,0.8489
622,2024-09-04T00:00:00,0.0,0.058,0.0048,0.9482
622,2024-09-11T00:00:00,0.5,0.0829,0.0019,0.855
622,2024-09-18T00:00:00,1.0,0.1458,0.0026,0.9531
623,2024-05-27T00:00:00,0.0,0.007,0.0005,0.9704
623,2024-06-03T00:00:00,0.4667,0.1013,0.0004,0.8718
623,2024-06-10T00:00:00,0.9333,0.1709,-0.0026,0.895
623,2024-06-11T00:00:00,1.0,0.1406,0.0005,0.9713
624,2024-12-08T00:00:00,0.0,0.0319,0.0006,0.9196
624,2024-12-15T00:00:00,0.5385,0.0876,-0.0003,0.9926
624,2024-12-21T00:00:00,1.0,0.1146,-0.0021,0.9125
625,2024-10-29T00:00:00,0.0,0.0425,0.0144,0.9274
625,2024-11-05T00:00:00,0.4375,0.0729,-0.0117,0.917
625,2024-11-12T00:00:00,0.875,0.1224,0.0064,0.8863
625,2024-11-14T00:00:00,1.0,0.1386,-0.0029,0.9493
626,2024-04-26T00:00:00,0.0,0.0583,0.0088,0.8892
626,2024-05-03T00:00:00,0.4667,0.1139,0.0044,0.9337
626,2024-05-10T00:00:00,0.9333,0.1331,0.0024,0.8951
626,2024-05-11T00:00:00,1.0,0.1475,-0.004,0.794
627,2024-02-08T00:00:00,0.0,0.075,0.0022,0.8328
627,2024-02-15T00:00:00,0.7,0.1344,0.0063,0.9389
627,2024-02-18T00:00:00,1.0,0.1322,-0.0037,0.8726
628,2024-07-25T00:00:00,0.0,0.0672,0.0024,1.0
628,2024-08-01T00:00:00,0.3684,0.054,-0.0003,0.8036
628,2024-08-08T00:00:00,0.7368,0.1356,0.0053,0.9721
628,2024-08-13T00:00:00,1.0,0.1538,-0.0096,0.8975
629,2024-09-07T00:00:00,0.0,0.0587,-0.005,0.8868
629,2024-09-14T00:00:00,0.5833,0.0828,-0.0031,0.9456
629,2024-09-19T00:00:00,1.0,0.1636,-0.007,0.8648
630,2024-02-15T00:00:00,0.0,0.0511,0.0011,0.8669
630,2024-02-22T00:00:00,0.4118,0.1007,-0.0002,0.7712
630,2024-02-29T00:00:00,0.8235,0.1209,-0.003,0.9339
630,2024-03-03T00:00:00,1.0,0.1639,-0.0084,0.9219
631,2024-07-08T00:00:00,0.0,0.0485,0.0006,0.8693
631,2024-07-15T00:00:00,0.5,0.0988,0.0058,0.9056
631,2024-07-22T00:00:00,1.0,0.1492,-0.0024,0.9526
632,2024-03-24T00:00:00,0.0,0.0244,-0.004,0.8331
632,2024-03-31T00:00:00,0.4118,0.0952,0.0059,0.8836
632,2024-04-07T00:00:00,0.8235,0.111,0.0082,0.9226
632,2024-04-10T00:00:00,1.0,0.1556,-0.001,0.9335
633,2024-09-26T00:00:00,0.0,0.0552,-0.0024,0.8843
633,2024-10-03T00:00:00,0.5,0.0796,-0.0057,0.8852
633,2024-10-10T00:00:00,1.0,0.1731,-0.0052,0.9418
634,2024-03-23T00:00:00,0.0,0.034,-0.0089,0.9273
634,2024-03-30T00:00:00,0.5833,0.1409,-0.0043,0.8215
634,2024-04-04T00:00:00,1.0,0.1591,-0.0046,0.9268
635,2024-10-01T00:00:00,0.0,0.073,0.0017,0.9405
635,2024-10-08T00:00:00,0.4375,0.1101,0.0049,0.9023
635,2024-10-15T00:00:00,0.875,0.1531,0.0008,0.9196
635,2024-10-17T00:00:00,1.0,0.211,0.0012,0.8251
636,2024-07-24T00:00:00,0.0,0.0461,-0.0016,0.8868
636,2024-07-31T00:00:00,0.5385,0.1229,0.0057,0.8947
636,2024-08-06T00:00:00,1.0,0.1222,0.0005,0.8728
637,2024-04-30T00:00:00,0.0,0.0542,-0.0006,0.9608
637,2024-05-07T00:00:00,0.3889,0.0944,-0.0027,0.8307
637,2024-05-14T00:00:00,0.7778,0.1268,-0.0002,0.8869
637,2024-05-18T00:00:00,1.0,0.1655,-0.0069,0.8619
638,2024-04-29T00:00:00,0.0,0.0511,-0.0028,0.8822
638,2024-05-06T00:00:00,0.7,0.1188,0.0034,0.895
638,2024-05-09T00:00:00,1.0,0.1106,-0.003,0.9248
639,2024-10-12T00:00:00,0.0,0.0653,0.0041,0.9551
639,2024-10-19T00:00:00,0.7,0.1224,0.0013,0.8493
639,2024-10-22T00:00:00,1.0,0.1065,-0.0071,0.8649
640,2024-03-29T00:00:00,0.0,0.0228,-0.0015,0.8769
640,2024-04-05T00:00:00,0.7,0.1388,-0.0048,0.907
640,2024-04-08T00:00:00,1.0,0.1416,-0.005,0.8636
641,2024-11-29T00:00:00,0.0,0.009,0.0037,0.9701
641,2024-12-06T00:00:00,0.4667,0.0913,0.0001,0.8852
641,2024-12-13T00:00:00,0.9333,0.1269,0.0035,0.916
641,2024-12-14T00:00:00,1.0,0.0918,-0.0052,0.7973
642,2024-03-08T00:00:00,0.0,0.0811,-0.0009,0.912
642,2024-03-15T00:00:00,0.4118,0.0841,0.0055,0.943
642,2024-03-22T00:00:00,0.8235,0.128,0.0086,0.9093
642,2024-03-25T00:00:00,1.0,0.1208,0.0005,0.9259
643,2024-05-04T00:00:00,0.0,0.0473,-0.0021,0.9882
643,2024-05-11T00:00:00,0.4667,0.0729,-0.0138,0.981
643,2024-05-18T00:00:00,0.9333,0.1188,-0.0014,0.8811
643,2024-05-19T00:00:00,1.0,0.1746,0.0072,0.8354
644,2024-05-06T00:00:00,0.0,0.0771,0.0067,0.901
644,2024-05-13T00:00:00,0.5,0.1187,0.0052,0.8874
644,2024-05-20T00:00:00,1.0,0.1468,0.0029,0.8186
645,2024-03-02T00:00:00,0.0,0.0429,-0.006,0.9712
645,2024-03-09T00:00:00,0.3684,0.0795,0.0014,0.8891
645,2024-03-16T00:00:00,0.7368,0.118,0.0011,0.8635
645,2024-03-21T00:00:00,1.0,0.146,-0.001,0.8788
646,2024-09-11T00:00:00,0.0,0.0578,-0.0022,0.9806
646,2024-09-18T00:00:00,0.875,0.1501,-0.0067,0.9275
646,2024-09-19T00:00:00,1.0,0.1362,0.0007,0.8634
647,2024-06-20T00:00:00,0.0,0.0061,-0.0001,0.8283
647,2024-06-27T00:00:00,0.7,0.1284,0.0009,0.8698
647,2024-06-30T00:00:00,1.0,0.1865,-0.0062,0.8688
648,2024-11-19T00:00:00,0.0,0.0276,0.0102,0.9676
648,2024-11-26T00:00:00,0.4667,0.0682,-0.0041,0.8604
648,2024-12-03T00:00:00,0.9333,0.1323,-0.0052,0.8697
648,2024-12-04T00:00:00,1.0,0.1701,0.0097,0.8228
649,2024-03-05T00:00:00,0.0,0.0292,0.0011,0.821
649,2024-03-12T00:00:00,0.5,0.1048,0.0027,0.935
649,2024-03-19T00:00:00,1.0,0.1602,-0.0027,0.8909
650,2024-11-27T00:00:00,0.0,0.0264,0.0023,0.9802
650,2024-12-04T00:00:00,0.5,0.1092,-0.0035,0.9497
650,2024-12-11T00:00:00,1.0,0.1973,0.0012,0.9277
651,2024-11-03T00:00:00,0.0,0.0636,-0.008,0.8794
651,2024-11-10T00:00:00,0.4375,0.0835,0.0042,0.9359
651,2024-11-17T00:00:00,0.875,0.1351,-0.0029,0.8157
651,2024-11-19T00:00:00,1.0,0.1497,-0.0048,0.8461
652,2024-11-02T00:00:00,0.0,0.0685,0.0041,0.8756
652,2024-11-09T00:00:00,0.6364,0.0823,-0.0041,0.9497
652,2024-11-13T00:00:00,1.0,0.1594,-0.0024,0.9029
653,2024-06-27T00:00:00,0.0,0.0085,-0.0108,0.9989
653,2024-07-04T00:00:00,0.3684,0.097,0.0,0.8802
653,2024-07-11T00:00:00,0.7368,0.0884,0.005,0.8432
653,2024-07-16T00:00:00,1.0,0.1641,0.0007,0.8974
654,2024-01-28T00:00:00,0.0,0.024,-0.0064,0.9195
654,2024-02-04T00:00:00,0.3889,0.0905,0.0002,0.9143
654,2024-02-11T00:00:00,0.7778,0.089,0.0051,0.8822
654,2024-02-15T00:00:00,1.0,0.1734,-0.01,0.9285
655,2024-03-07T00:00:00,0.0,0.0612,-0.0074,0.868
655,2024-03-14T00:00:00,0.3684,0.0657,0.0043,0.9154
655,2024-03-21T00:00:00,0.7368,0.1557,0.001,0.9366
655,2024-03-26T00:00:00,1.0,0.1734,0.0028,0.8808
656,2024-12-12T00:00:00,0.0,0.0386,-0.0004,0.9398
656,2024-12-19T00:00:00,0.875,0.1222,0.0033,0.9161
656,2024-12-20T00:00:00,1.0,0.1249,0.003,0.9071
657,2024-03-27T00:00:00,0.0,0.039,0.0006,0.8744
657,2024-04-03T00:00:00,0.5,0.105,-0.0008,0.8235
657,2024-04-10T00:00:00,1.0,0.1472,-0.0022,0.9318
658,2024-07-28T00:00:00,0.0,0.0676,-0.0025,0.8605
658,2024-08-04T00:00:00,0.4667,0.0631,-0.0041,0.8838
658,2024-08-11T00:00:00,0.9333,0.1165,0.0045,0.9131
658,2024-08-12T00:00:00,1.0,0.1476,-0.0001,0.9153
659,2024-05-15T00:00:00,0.0,0.0627,0.004,0.8845
659,2024-05-22T00:00:00,0.4118,0.0883,0.0009,0.8909
659,2024-05-29T00:00:00,0.8235,0.1498,0.0061,0.9172
659,2024-06-01T00:00:00,1.0,0.1318,0.0025,0.9192
660,2024-04-18T00:00:00,0.0,0.0302,0.0019,0.8728
660,2024-04-25T00:00:00,0.3684,0.1018,0.0025,0.9111
660,2024-05-02T00:00:00,0.7368,0.1245,-0.0107,0.8393
660,2024-05-07T00:00:00,1.0,0.1474,0.0076,0.9282
661,2024-08-24T00:00:00,0.0,0.0863,0.0004,0.8985
661,2024-08-31T00:00:00,0.7778,0.1563,-0.0008,0.8507
661,2024-09-02T00:00:00,1.0,0.1563,0.0056,0.8587
662,2024-07-07T00:00:00,0.0,0.0618,-0.0005,0.9226
662,2024-07-14T00:00:00,0.3684,0.0931,-0.0021,0.8947
662,2024-07-21T00:00:00,0.7368,0.1166,0.0006,0.8577
662,2024-07-26T00:00:00,1.0,0.1379,-0.0021,0.9196
663,2024-07-08T00:00:00,0.0,0.0217,-0.0005,0.8646
663,2024-07-15T00:00:00,1.0,0.1418,-0.0033,0.9097
664,2024-03-30T00:00:00,0.0,0.0469,0.0036,0.9201
664,2024-04-06T00:00:00,1.0,0.1193,-0.0048,0.8913
665,2024-07-10T00:00:00,0.0,0.0491,-0.0044,0.9652
665,2024-07-17T00:00:00,1.0,0.1673,-0.0082,0.9173
666,2024-09-21T00:00:00,0.0,0.0491,0.0062,0.8215
666,2024-09-28T00:00:00,0.4667,0.1379,-0.0042,0.9189
666,2024-10-05T00:00:00,0.9333,0.1312,-0.0019,0.8155
666,2024-10-06T00:00:00,1.0,0.1739,-0.0013,0.8899
667,2024-01-17T00:00:00,0.0,0.0962,0.0048,0.8666
667,2024-01-24T00:00:00,0.4667,0.0845,0.0013,0.9385
667,2024-01-31T00:00:00,0.9333,0.1784,-0.008,0.9364
667,2024-02-01T00:00:00,1.0,0.1678,-0.0039,0.882
668,2024-07-01T00:00:00,0.0,0.0174,-0.0025,0.9116
668,2024-07-08T00:00:00,0.4118,0.1231,0.0084,0.8485
668,2024-07-15T00:00:00,0.8235,0.1615,-0.0097,0.8708
668,2024-07-18T00:00:00,1.0,0.144,0.0013,0.9053
669,2024-05-26T00:00:00,0.0,0.0573,-0.0009,0.948
669,2024-06-02T00:00:00,0.4118,0.105,-0.0014,0.9421
669,2024-06-09T00:00:00,0.8235,0.1737,-0.0034,0.9838
669,2024-06-12T00:00:00,1.0,0.1383,0.0071,0.8727
670,2024-01-19T00:00:00,0.0,0.0653,0.0009,0.8107
670,2024-01-26T00:00:00,0.3889,0.1272,-0.0045,0.8365
670,2024-02-02T00:00:00,0.7778,0.115,0.0127,0.8373
670,2024-02-06T00:00:00,1.0,0.1536,-0.0056,0.8524
671,2024-04-18T00:00:00,0.0,0.018,0.0016,0.8919
671,2024-04-25T00:00:00,0.3684,0.0642,0.0044,0.9489
671,2024-05-02T00:00:00,0.7368,0.1318,0.0059,0.8825
671,2024-05-07T00:00:00,1.0,0.1564,-0.0017,0.8246
672,2024-04-12T00:00:00,0.0,0.0544,0.0008,0.8985
672,2024-04-19T00:00:00,0.4375,0.1012,0.0071,0.8898
672,2024-04-26T00:00:00,0.875,0.1184,-0.0012,0.8932
672,2024-04-28T00:00:00,1.0,0.1697,0.0005,0.8426
673,2024-12-12T00:00:00,0.0,0.0661,0.0032,0.9054
673,2024-12-19T00:00:00,0.4667,0.1156,0.0056,0.8811
673,2024-12-26T00:00:00,0.9333,0.1253,-0.0001,0.9268
673,2024-12-27T00:00:00,1.0,0.1479,-0.0049,0.9081
674,2024-08-02T00:00:00,0.0,0.0093,-0.0016,0.9426
674,2024-08-09T00:00:00,0.3684,0.105,-0.0188,0.8904
674,2024-08-16T00:00:00,0.7368,0.1357,-0.0059,0.8814
674,2024-08-21T00:00:00,1.0,0.1742,-0.0024,0.9799
675,2024-11-19T00:00:00,0.0,0.0352,0.007,0.9017
675,2024-11-26T00:00:00,0.875,0.1199,0.0071,0.8397
675,2024-11-27T00:00:00,1.0,0.1341,0.0024,0.904
676,2024-03-22T00:00:00,0.0,0.0555,-0.0018,0.84
676,2024-03-29T00:00:00,0.7,0.107,0.0066,0.8332
676,2024-04-01T00:00:00,1.0,0.1829,0.0016,0.8702
677,2024-03-24T00:00:00,0.0,0.01,-0.0094,0.8822
677,2024-03-31T00:00:00,0.3889,0.0793,0.0006,0.986
677,2024-04-07T00:00:00,0.7778,0.1385,-0.0006,0.9608
677,2024-04-11T00:00:00,1.0,0.153,0.008,0.8664
678,2024-08-30T00:00:00,0.0,0.027,-0.01,0.8947
678,2024-09-06T00:00:00,0.4375,0.0691,-0.0062,0.9517
678,2024-09-13T00:00:00,0.875,0.1031,0.0005,0.8958
678,2024-09-15T00:00:00,1.0,0.1518,0.0069,0.8587
679,2024-10-11T00:00:00,0.0,0.0777,-0.0088,0.9325
679,2024-10-18T00:00:00,0.875,0.167,-0.0203,0.8982
679,2024-10-19T00:00:00,1.0,0.1477,0.0004,0.9856
680,2024-09-22T00:00:00,0.0,0.0347,-0.0059,0.904
680,2024-09-29T00:00:00,0.4118,0.1137,0.0028,0.9017
680,2024-10-06T00:00:00,0.8235,0.1278,-0.01,0.9293
680,2024-10-09T00:00:00,1.0,0.1641,-0.0035,0.8768
681,2024-07-19T00:00:00,0.0,0.029,0.0043,0.8817
681,2024-07-26T00:00:00,0.5833,0.1053,0.0031,0.9163
681,2024-07-31T00:00:00,1.0,0.1613,0.0009,0.9099
682,2024-03-24T00:00:00,0.0,0.0538,0.0023,0.9251
682,2024-03-31T00:00:00,0.7778,0.1033,-0.003,0.8898
682,2024-04-02T00:00:00,1.0,0.159,0.008,0.8593
683,2024-06-14T00:00:00,0.0,0.0676,-0.0028,0.9685
683,2024-06-21T00:00:00,0.3684,0.1251,-0.0087,0.8837
683,2024-06-28T00:00:00,0.7368,0.0767,-0.0084,0.8186
683,2024-07-03T00:00:00,1.0,0.1625,0.0022,0.9401
684,2024-09-24T00:00:00,0.0,0.0622,0.0024,0.9056
684,2024-10-01T00:00:00,1.0,0.1474,0.0051,0.9006
685,2024-07-31T00:00:00,0.0,0.0605,-0.0117,0.8412
685,2024-08-07T00:00:00,0.3684,0.1064,-0.0033,0.8302
685,2024-08-14T00:00:00,0.7368,0.1365,0.0,0.8797
685,2024-08-19T00:00:00,1.0,0.1802,0.0067,0.8906
686,2024-10-05T00:00:00,0.0,0.0644,-0.0112,0.9547
686,2024-10-12T00:00:00,0.4667,0.0749,-0.0073,0.8107
686,2024-10-19T00:00:00,0.9333,0.1061,0.0054,0.9316
686,2024-10-20T00:00:00,1.0,0.1347,0.0043,0.8703
687,2024-10-03T00:00:00,0.0,0.0565,-0.0024,0.894
687,2024-10-10T00:00:00,0.3889,0.0707,-0.0038,0.9272
687,2024-10-17T00:00:00,0.7778,0.1419,-0.0021,0.8237
687,2024-10-21T00:00:00,1.0,0.1994,0.0002,0.9156
688,2024-03-13T00:00:00,0.0,0.0248,0.0061,0.9684
688,2024-03-20T00:00:00,0.7778,0.0936,-0.0005,0.891
688,2024-03-22T00:00:00,1.0,0.1978,0.0072,0.8275
689,2024-10-14T00:00:00,0.0,0.0354,-0.0045,0.9186
689,2024-10-21T00:00:00,0.3889,0.1203,0.0005,0.9251
689,2024-10-28T00:00:00,0.7778,0.1145,0.0025,0.8764
689,2024-11-01T00:00:00,1.0,0.1172,0.0022,0.8995
690,2024-11-30T00:00:00,0.0,0.0281,0.0082,0.8617
690,2024-12-07T00:00:00,0.3889,0.1011,-0.0018,0.9772
690,2024-12-14T00:00:00,0.7778,0.123,-0.0084,0.9405
690,2024-12-18T00:00:00,1.0,0.1808,-0.0021,0.9339
691,2024-02-17T00:00:00,0.0,0.0526,-0.0019,0.942
691,2024-02-24T00:00:00,0.4118,0.0752,0.0002,0.9129
691,2024-03-02T00:00:00,0.8235,0.1368,-0.0039,1.0
691,2024-03-05T00:00:00,1.0,0.1752,0.005,0.9717
692,2024-06-15T00:00:00,0.0,0.0514,-0.0019,0.8455
692,2024-06-22T00:00:00,0.7,0.1059,-0.0051,0.8736
692,2024-06-25T00:00:00,1.0,0.1555,0.0046,0.9443
693,2024-01-07T00:00:00,0.0,0.0266,0.0034,0.9572
693,2024-01-14T00:00:00,0.6364,0.1086,0.006,0.9438
693,2024-01-18T00:00:00,1.0,0.1247,0.011,0.8642
694,2024-07-11T00:00:00,0.0,0.0691,0.0046,0.8388
694,2024-07-18T00:00:00,1.0,0.1536,0.0045,0.8383
695,2024-07-20T00:00:00,0.0,0.052,0.005,0.9529
695,2024-07-27T00:00:00,0.3684,0.0789,0.0077,0.9653
695,2024-08-03T00:00:00,0.7368,0.1285,-0.0033,0.8417
695,2024-08-08T00:00:00,1.0,0.1576,0.0073,0.8926
696,2024-05-05T00:00:00,0.0,0.0328,0.0041,0.9087
696,2024-05-12T00:00:00,0.7778,0.1381,-0.0026,0.8815
696,2024-05-14T00:00:00,1.0,0.1394,0.0025,0.883
697,2024-03-04T00:00:00,0.0,0.0618,-0.0031,0.9249
697,2024-03-11T00:00:00,0.5833,0.1224,0.0017,0.9459
697,2024-03-16T00:00:00,1.0,0.1404,0.0035,0.9117
698,2024-07-22T00:00:00,0.0,0.0338,-0.0095,0.8153
698,2024-07-29T00:00:00,0.7,0.0758,0.0021,0.8838
698,2024-08-01T00:00:00,1.0,0.1517,-0.0009,0.9291
699,2024-04-22T00:00:00,0.0,0.0622,0.0002,0.9052
699,2024-04-29T00:00:00,0.7,0.1229,0.007,0.7998
699,2024-05-02T00:00:00,1.0,0.1366,0.0043,0.9554
700,2024-12-09T00:00:00,0.0,0.0585,-0.0009,0.9931
700,2024-12-16T00:00:00,0.5,0.1036,0.0002,0.9666
700,2024-12-23T00:00:00,1.0,0.1595,0.0047,0.9528
701,2024-09-16T00:00:00,0.0,0.0426,0.0088,0.7769
